"Date_Published","UID","iso2","iso3","code3","FIPS","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","Testing_Rate","Hospitalization_Rate","Population"
"05-15-2020",84000016,"US","USA",840,"16","Idaho","United States",2020-05-16 02:32:24,44.2405,-114.4788,2351,72,1573,706,131.556490670457,34745,212,3.06252658443216,1944.2493697767,9.01743938749468,1787065
"05-15-2020",84000017,"US","USA",840,"17","Illinois","United States",2020-05-16 02:32:24,40.3495,-88.9861,90369,4059,0,86310,713.14927822923,538602,NA,4.4915845035355,4250.39147885691,NA,12671821
"05-15-2020",84000018,"US","USA",840,"18","Indiana","United States",2020-05-16 02:32:24,39.8494,-86.2583,26656,1715,0,24941,395.946715340068,165448,4389,6.343787515006,2457.55522807562,16.4653361344538,6732219
"05-15-2020",84000019,"US","USA",840,"19","Iowa","United States",2020-05-16 02:32:24,42.0115,-93.2105,14049,336,6561,7152,445.283305917143,93566,NA,2.39162929745889,2965.5760411021,NA,3155070
"05-15-2020",84000020,"US","USA",840,"20","Kansas","United States",2020-05-16 02:32:24,38.5266,-96.7265,7886,193,443,7250,270.688295185483,61592,724,2.44737509510525,2114.15590629778,9.18082678163835,2913314
"05-15-2020",84000021,"US","USA",840,"21","Kentucky","United States",2020-05-16 02:32:24,37.6681,-84.6701,7444,332,2712,4400,166.619177365935,121278,1887,4.45996775926921,2714.56751646775,25.3492745835572,4467673
"05-15-2020",84000022,"US","USA",840,"22","Louisiana","United States",2020-05-16 02:32:24,31.1695,-91.8678,33837,2448,22608,8781,727.866194974438,253189,NA,7.23468392587995,5446.33726510575,NA,4648794
"05-15-2020",84000023,"US","USA",840,"23","Maine","United States",2020-05-16 02:32:24,44.6939,-69.3819,1603,69,993,541,119.252022746412,23695,211,4.30442919525889,1762.74278164456,13.1628197130381,1344212
"05-15-2020",84000024,"US","USA",840,"24","Maryland","United States",2020-05-16 02:32:24,39.0639,-76.8021,36986,1911,2685,32390,611.77568114753,182826,6679,5.1668198777916,3024.07669608712,18.058184177797,6045680
"05-15-2020",84000025,"US","USA",840,"25","Massachusetts","United States",2020-05-16 02:32:24,42.2302,-71.5301,83421,5592,0,77829,1210.3150335952,435679,8314,6.70334807782213,6321.05637095842,9.96631543616116,6892503
"05-15-2020",84000026,"US","USA",840,"26","Michigan","United States",2020-05-16 02:32:24,43.3266,-84.5361,50079,4825,22686,22568,501.449054492319,357496,NA,9.63477705225743,3579.66475338537,NA,9986857
"05-15-2020",84000027,"US","USA",840,"27","Minnesota","United States",2020-05-16 02:32:24,45.6945,-93.9002,14240,692,8820,4728,252.498744598938,134669,1985,4.85955056179775,2387.90403345467,13.939606741573,5639632
"05-15-2020",84000028,"US","USA",840,"28","Mississippi","United States",2020-05-16 02:32:24,32.7416,-89.6787,10801,493,6268,4040,362.918657634413,106823,1712,4.56439218590871,3589.30282052411,15.850384223683,2976149
"05-15-2020",84000029,"US","USA",840,"29","Missouri","United States",2020-05-16 02:32:24,38.4561,-92.2884,10821,586,0,10235,175.415499782645,134458,NA,5.39661898569571,2190.78741127391,NA,6137428
"05-15-2020",84000030,"US","USA",840,"30","Montana","United States",2020-05-16 02:32:24,46.9219,-110.4544,466,16,431,19,43.6011968809238,25418,63,3.43347639484979,2378.230090814,13.519313304721,1068778
"05-15-2020",84000031,"US","USA",840,"31","Nebraska","United States",2020-05-16 02:32:24,41.1254,-98.2681,9610,113,0,9497,496.792817234006,57215,NA,1.17585848074922,2957.75244932817,NA,1934408
"05-15-2020",84000032,"US","USA",840,"32","Nevada","United States",2020-05-16 02:32:24,38.3135,-117.0554,6733,343,272,6118,218.592824519278,72146,NA,5.09431159958414,2342.28396224087,NA,3080156
"05-15-2020",84000033,"US","USA",840,"33","New Hampshire","United States",2020-05-16 02:32:24,43.4525,-71.5639,3453,151,1247,2055,253.951023416005,42612,335,4.37300897770055,3133.90124813288,9.70170865913698,1359711
"05-15-2020",84000034,"US","USA",840,"34","New Jersey","United States",2020-05-16 02:32:24,40.2989,-74.521,144124,10148,15642,118334,1621.04165751915,462972,NA,7.04800533392599,5212.36316719187,NA,8882190
"05-15-2020",84000035,"US","USA",840,"35","New Mexico","United States",2020-05-16 02:32:24,34.8405,-106.2485,5662,253,1576,3833,270.026788069032,119601,886,4.46838572942423,5703.89860117349,15.6481808548216,2096829
"05-15-2020",84000036,"US","USA",840,"36","New York","United States",2020-05-16 02:32:24,42.1657,-74.9481,345813,27878,60302,257633,1777.63341117855,1338048,74751,8.06158241593,6878.16487685725,21.6160179056311,19453561
"05-15-2020",84000037,"US","USA",840,"37","North Carolina","United States",2020-05-16 02:32:24,35.6301,-79.8064,17494,667,9115,7712,166.798816638006,231547,NA,3.81273579512976,2207.71496490684,NA,10488084
"05-15-2020",84000038,"US","USA",840,"38","North Dakota","United States",2020-05-16 02:32:24,47.5289,-99.784,1761,42,1071,648,231.083560130278,51715,130,2.38500851788756,6786.19324936816,7.38216922203294,762062
"05-15-2020",580,"MP","MNP",580,"69","Northern Mariana Islands","United States",2020-05-16 02:32:24,15.0979,145.6739,19,2,12,5,34.4552444508922,3325,NA,10.5263157894737,6029.66777890614,NA,55144
"05-15-2020",84000039,"US","USA",840,"39","Ohio","United States",2020-05-16 02:32:24,40.3888,-82.7649,26954,1644,0,25310,230.590892369815,246182,4791,5.8655487126215,2106.08173426526,17.7747273132003,11689100
"05-15-2020",84000040,"US","USA",840,"40","Oklahoma","United States",2020-05-16 02:32:24,35.5653,-96.9289,5087,285,3801,1001,128.557929790236,118192,863,5.6025162178101,2986.93116527768,16.9648122665618,3956971
"05-15-2020",84000041,"US","USA",840,"41","Oregon","United States",2020-05-16 02:32:24,44.572,-122.0709,3541,137,1406,1998,83.9549739587841,89506,691,3.8689635696131,2122.13326719992,19.5142615080486,4217737
"05-15-2020",84000042,"US","USA",840,"42","Pennsylvania","United States",2020-05-16 02:32:24,40.5908,-77.2098,64136,4422,0,59714,500.98465168186,354816,NA,6.89472371211176,2498.29928771225,NA,12801989
"05-15-2020",630,"PR","PRI",630,"72","Puerto Rico","United States",2020-05-16 02:32:24,18.2208,-66.5901,2542,122,0,2420,86.6568850974703,2542,NA,4.79937057435091,86.6568850974703,NA,3193694
"05-15-2020",84000044,"US","USA",840,"44","Rhode Island","United States",2020-05-16 02:32:24,41.6809,-71.5118,12219,629,919,10671,1153.43117218776,104978,1372,3.92012439643179,9909.55868679327,11.2284147638923,1059361
"05-15-2020",84000045,"US","USA",840,"45","South Carolina","United States",2020-05-16 02:32:24,33.8569,-80.945,8407,380,5076,2951,163.283491761244,109616,1421,4.52004282145831,2128.99764873326,16.902581182348,5148714
"05-15-2020",84000046,"US","USA",840,"46","South Dakota","United States",2020-05-16 02:32:24,44.2998,-99.4388,3887,44,2574,1269,439.378336737658,27414,296,1.13197838950347,3098.82112768875,7.61512734756882,884659
"05-15-2020",84000047,"US","USA",840,"47","Tennessee","United States",2020-05-16 02:32:24,35.7478,-86.6923,16960,290,9280,7390,248.346286095507,309756,1454,1.70990566037736,4535.77548324292,8.57311320754717,6829174
"05-15-2020",84000048,"US","USA",840,"48","Texas","United States",2020-05-16 02:32:24,31.0545,-97.5635,45891,1356,25454,19081,157.681016831322,645992,NA,2.79958881039347,2227.87505577085,NA,28995881
"05-15-2020",84000049,"US","USA",840,"49","Utah","United States",2020-05-16 02:32:24,40.15,-111.8624,6913,77,3719,3117,215.629774313949,163218,566,1.11384348329235,5091.08353883613,8.18747287718791,3205958
"05-15-2020",84000050,"US","USA",840,"50","Vermont","United States",2020-05-16 02:32:24,44.0459,-72.7107,933,53,796,84,149.521866571366,23205,NA,5.68060021436227,3718.81555604346,NA,623989
"05-15-2020",850,"VI","VIR",850,"78","Virgin Islands","United States",2020-05-16 02:32:24,18.3358,-64.8963,69,6,61,2,64.3248685535295,1263,NA,8.69565217391304,1177.42476787113,NA,107268
"05-15-2020",84000051,"US","USA",840,"51","Virginia","United States",2020-05-16 02:32:24,37.7693,-78.17,28672,978,3805,23889,335.913961412305,178014,5316,3.41099330357143,2085.56738026124,18.5407366071429,8535519
"05-15-2020",84000053,"US","USA",840,"53","Washington","United States",2020-05-16 02:32:24,47.4009,-121.4905,17951,1016,0,16935,235.735420051208,267931,NA,5.52058381148683,3518.51299814718,NA,7614893
"05-15-2020",84000054,"US","USA",840,"54","West Virginia","United States",2020-05-16 02:32:24,38.4912,-80.9545,1447,64,870,513,80.7411445601282,70936,NA,4.42294402211472,3958.1574502538,NA,1792147
"05-15-2020",84000055,"US","USA",840,"55","Wisconsin","United States",2020-05-16 02:32:24,44.2685,-89.6165,11685,445,6250,4990,200.689265004979,140342,1977,3.80830124090715,2410.36652369095,16.9191270860077,5822434
"05-15-2020",84000056,"US","USA",840,"56","Wyoming","United States",2020-05-16 02:32:24,42.756,-107.3025,716,7,487,222,123.712978977433,16022,68,0.977653631284916,2768.33707985535,9.49720670391062,578759
