"Date_Published","FIPS","Admin2","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Combined_Key"
"03-09-2020",NA,NA,NA,"Netherlands",2020-03-09 18:13:11,52.1326,5.2913,321,3,0,318,"Netherlands"
"03-09-2020",NA,NA,NA,"United Kingdom",2020-03-09 18:33:03,55.3781,-3.436,321,4,18,299,"United Kingdom"
"03-09-2020",NA,NA,"Hebei","China",2020-03-07 13:03:05,39.549,116.1306,318,6,307,5,"Hebei, China"
"03-09-2020",NA,NA,"Fujian","China",2020-03-07 13:03:05,26.0789,117.9874,296,1,295,0,"Fujian, China"
"03-09-2020",NA,NA,"Guangxi","China",2020-03-09 00:23:09,23.8298,108.7881,252,2,230,20,"Guangxi, China"
"03-09-2020",NA,NA,NA,"Sweden",2020-03-09 18:33:03,60.128161,18.643501,248,0,1,247,"Sweden"
"03-09-2020",NA,NA,"Shaanxi","China",2020-03-08 14:43:03,35.1917,108.8701,245,1,227,17,"Shaanxi, China"
"03-09-2020",NA,NA,NA,"Belgium",2020-03-09 10:43:05,50.8333,4.469936,239,0,1,238,"Belgium"
"03-09-2020",NA,NA,NA,"Norway",2020-03-09 18:33:03,60.472,8.4689,205,0,1,204,"Norway"
"03-09-2020",NA,NA,"Yunnan","China",2020-03-06 03:23:06,24.974,101.487,174,2,170,2,"Yunnan, China"
"03-09-2020",NA,NA,"Hainan","China",2020-03-08 04:33:02,19.1959,109.7453,168,6,159,3,"Hainan, China"
"03-09-2020",NA,NA,NA,"Singapore",2020-03-08 13:33:13,1.2833,103.8333,150,0,78,72,"Singapore"
"03-09-2020",NA,NA,"Guizhou","China",2020-03-09 01:13:05,26.8154,106.8748,146,2,123,21,"Guizhou, China"
"03-09-2020",NA,NA,"Tianjin","China",2020-03-09 10:13:06,39.3054,117.323,136,3,130,3,"Tianjin, China"
"03-09-2020",NA,NA,"Shanxi","China",2020-03-09 11:43:02,37.5777,112.2922,133,0,127,6,"Shanxi, China"
"03-09-2020",NA,NA,NA,"Austria",2020-03-09 18:33:03,47.5162,14.5501,131,0,2,129,"Austria"
"03-09-2020",NA,NA,"Liaoning","China",2020-03-08 05:13:06,41.2956,122.6085,125,1,109,15,"Liaoning, China"
"03-09-2020",NA,NA,"Gansu","China",2020-03-09 14:33:03,37.8099,101.0583,124,2,88,34,"Gansu, China"
"03-09-2020",NA,NA,NA,"Malaysia",2020-03-09 09:43:03,4.210484,101.975766,117,0,24,93,"Malaysia"
"03-09-2020",NA,NA,"Hong Kong","China",2020-03-09 10:03:17,22.3,114.2,115,3,59,53,"Hong Kong, China"
"03-09-2020",NA,"Westchester County","New York","United States",2020-03-09 17:13:16,NA,NA,98,0,0,98,"Westchester County, New York, United States"
"03-09-2020",NA,NA,NA,"Bahrain",2020-03-09 10:03:17,26.0275,50.55,95,0,14,81,"Bahrain"
"03-09-2020",NA,NA,"Jilin","China",2020-03-09 14:33:03,43.6661,126.1923,93,1,91,1,"Jilin, China"
"03-09-2020",NA,NA,NA,"Denmark",2020-03-09 18:13:11,56.2639,9.5018,90,0,1,89,"Denmark"
"03-09-2020",NA,"King County","Washington","United States",2020-03-08 20:23:09,NA,NA,83,17,1,65,"King County, Washington, United States"
"03-09-2020",NA,NA,"Xinjiang","China",2020-03-08 05:33:02,41.1129,85.2401,76,3,73,0,"Xinjiang, China"
"03-09-2020",NA,NA,"Inner Mongolia","China",2020-03-08 05:13:06,44.0935,113.9448,75,1,70,4,"Inner Mongolia, China"
"03-09-2020",NA,NA,"Ningxia","China",2020-03-06 12:53:03,37.2692,106.1655,75,0,71,4,"Ningxia, China"
"03-09-2020",NA,NA,NA,"Greece",2020-03-08 17:23:07,39.0742,21.8243,73,0,0,73,"Greece"
"03-09-2020",NA,NA,NA,"Kuwait",2020-03-08 15:33:04,29.31166,47.481766,64,0,1,63,"Kuwait"
"03-09-2020",NA,NA,NA,"Iraq",2020-03-09 23:33:02,33.223191,43.679291,60,6,9,45,"Iraq"
"03-09-2020",NA,NA,NA,"Iceland",2020-03-09 10:03:17,64.9631,-19.0208,58,0,0,58,"Iceland"
"03-09-2020",NA,NA,NA,"Egypt",2020-03-09 10:03:17,26.820553,30.802498,55,1,12,42,"Egypt"
"03-09-2020",NA,NA,NA,"Thailand",2020-03-07 10:13:23,15.870032,100.992541,50,1,31,18,"Thailand"
"03-09-2020",NA,NA,"New South Wales","Australia",2020-03-09 18:53:13,-33.8688,151.2093,48,3,4,41,"New South Wales, Australia"
"03-09-2020",NA,NA,NA,"Taiwan",2020-03-09 00:33:14,23.7,121,45,1,15,29,"Taiwan"
"03-09-2020",NA,NA,"Unassigned Location (From Diamond Princess)","United States",2020-03-02 19:53:03,NA,NA,45,0,0,45,"Unassigned Location (From Diamond Princess), United States"
"03-09-2020",NA,NA,NA,"United Arab Emirates",2020-03-07 10:13:22,23.424076,53.847818,45,0,7,38,"United Arab Emirates"
"03-09-2020",NA,NA,NA,"India",2020-03-09 09:13:17,20.593684,78.96288,43,0,3,40,"India"
"03-09-2020",NA,NA,NA,"Israel",2020-03-08 21:03:03,31.046051,34.851612,39,0,2,37,"Israel"
"03-09-2020",NA,"Santa Clara County","California","United States",2020-03-08 21:23:03,NA,NA,38,0,1,37,"Santa Clara County, California, United States"
"03-09-2020",NA,NA,NA,"San Marino",2020-03-08 14:23:10,43.9424,12.4578,36,1,0,35,"San Marino"
"03-09-2020",NA,NA,"Ontario","Canada",2020-03-09 17:53:24,51.2538,-85.3232,34,0,4,30,"Ontario, Canada"
"03-09-2020",NA,NA,"British Columbia","Canada",2020-03-09 22:43:25,53.7267,-127.6476,32,1,4,27,"British Columbia, Canada"
"03-09-2020",NA,NA,NA,"Lebanon",2020-03-08 18:13:19,33.8547,35.8623,32,0,1,31,"Lebanon"
"03-09-2020",NA,NA,NA,"Czechia",2020-03-08 19:53:03,49.8175,15.473,31,0,0,31,"Czechia"
"03-09-2020",NA,"Snohomish County","Washington","United States",2020-03-08 21:43:03,NA,NA,31,1,0,30,"Snohomish County, Washington, United States"
"03-09-2020",NA,NA,NA,"Finland",2020-03-09 09:23:03,61.92411,25.748151,30,0,1,29,"Finland"
"03-09-2020",NA,NA,NA,"Portugal",2020-03-08 19:53:03,39.3999,-8.2245,30,0,0,30,"Portugal"
"03-09-2020",NA,NA,NA,"Vietnam",2020-03-08 19:53:03,14.058324,108.277199,30,0,16,14,"Vietnam"
"03-09-2020",NA,NA,NA,"Brazil",2020-03-09 10:13:06,-14.235,-51.9253,25,0,0,25,"Brazil"
"03-09-2020",NA,NA,NA,"West Bank and Gaza",2020-03-07 02:23:06,31.9522,35.2332,22,0,0,22,"West Bank and Gaza"
"03-09-2020",NA,NA,NA,"Ireland",2020-03-09 09:53:06,53.1424,-7.6921,21,0,0,21,"Ireland"
"03-09-2020",NA,NA,"Grand Princess Cruise Ship","United States",2020-03-07 01:33:02,NA,NA,21,0,0,21,"Grand Princess Cruise Ship, United States"
"03-09-2020",NA,NA,NA,"Algeria",2020-03-09 10:13:06,28.0339,1.6596,20,0,0,20,"Algeria"
"03-09-2020",NA,NA,NA,"Philippines",2020-03-09 09:23:03,12.879721,121.774017,20,1,1,18,"Philippines"
"03-09-2020",NA,NA,NA,"Indonesia",2020-03-09 11:33:10,-0.7893,113.9213,19,0,0,19,"Indonesia"
"03-09-2020",NA,"New York County","New York","United States",2020-03-09 17:13:16,NA,NA,19,0,0,19,"New York County, New York, United States"
"03-09-2020",NA,NA,"Qinghai","China",2020-02-21 04:43:02,35.7452,95.9956,18,0,18,0,"Qinghai, China"
"03-09-2020",NA,NA,NA,"Qatar",2020-03-09 10:13:09,25.3548,51.1839,18,0,0,18,"Qatar"
"03-09-2020",NA,NA,NA,"Russia",2020-03-08 21:03:03,61.52401,105.318756,17,0,3,14,"Russia"
"03-09-2020",NA,"Nassau County","New York","United States",2020-03-09 17:13:14,NA,NA,17,0,0,17,"Nassau County, New York, United States"
"03-09-2020",NA,NA,NA,"Oman",2020-03-05 17:53:02,21.512583,55.923255,16,0,2,14,"Oman"
"03-09-2020",NA,NA,NA,"Poland",2020-03-09 11:33:10,51.9194,19.1451,16,0,0,16,"Poland"
"03-09-2020",NA,NA,NA,"Slovenia",2020-03-08 17:03:16,46.1512,14.9955,16,0,0,16,"Slovenia"
"03-09-2020",NA,NA,"Queensland","Australia",2020-03-08 05:43:04,-27.4698,153.0251,15,0,8,7,"Queensland, Australia"
"03-09-2020",NA,NA,"Victoria","Australia",2020-03-09 18:33:03,-37.8136,144.9631,15,0,7,8,"Victoria, Australia"
"03-09-2020",NA,NA,NA,"Ecuador",2020-03-09 09:03:03,-1.8312,-78.1834,15,0,0,15,"Ecuador"
"03-09-2020",NA,NA,NA,"Georgia",2020-03-09 10:13:06,42.3154,43.3569,15,0,0,15,"Georgia"
"03-09-2020",NA,NA,NA,"Romania",2020-03-08 17:23:07,45.9432,24.9668,15,0,3,12,"Romania"
"03-09-2020",NA,NA,NA,"Saudi Arabia",2020-03-09 09:03:03,23.885942,45.079162,15,0,0,15,"Saudi Arabia"
"03-09-2020","06037","Los Angeles","California","United States",2020-03-08 01:13:48,34.30828379,-118.2282411,14,0,0,14,"Los Angeles, California, United States"
"03-09-2020",NA,NA,NA,"Argentina",2020-03-08 22:03:11,-38.4161,-63.6167,12,1,0,11,"Argentina"
"03-09-2020",NA,NA,NA,"Croatia",2020-03-07 10:13:23,45.1,15.2,12,0,0,12,"Croatia"
"03-09-2020",NA,"Contra Costa County","California","United States",2020-03-08 21:43:03,NA,NA,12,0,0,12,"Contra Costa County, California, United States"
"03-09-2020",NA,NA,NA,"Estonia",2020-03-06 13:03:13,58.5953,25.0136,10,0,0,10,"Estonia"
"03-09-2020",NA,NA,"Macau","China",2020-03-06 10:23:03,22.1667,113.55,10,0,10,0,"Macau, China"
"03-09-2020",NA,NA,NA,"Azerbaijan",2020-03-07 02:13:09,40.1431,47.5769,9,0,0,9,"Azerbaijan"
"03-09-2020",NA,NA,NA,"Costa Rica",2020-03-09 09:03:03,9.7489,-83.7534,9,0,0,9,"Costa Rica"
"03-09-2020",NA,NA,NA,"Hungary",2020-03-09 09:43:03,47.1625,19.5033,9,0,0,9,"Hungary"
"03-09-2020",NA,"San Francisco County","California","United States",2020-03-08 01:23:12,NA,NA,9,0,0,9,"San Francisco County, California, United States"
"03-09-2020",NA,NA,NA,"Chile",2020-03-08 15:43:03,-35.6751,-71.543,8,0,0,8,"Chile"
"03-09-2020",NA,"Suffolk County","Massachusetts","United States",2020-03-08 21:13:14,NA,NA,8,0,1,7,"Suffolk County, Massachusetts, United States"
"03-09-2020",NA,"Washington County","Oregon","United States",2020-03-08 19:43:03,NA,NA,8,0,0,8,"Washington County, Oregon, United States"
"03-09-2020",NA,NA,"South Australia","Australia",2020-03-06 04:23:08,-34.9285,138.6007,7,0,2,5,"South Australia, Australia"
"03-09-2020",NA,NA,"Alberta","Canada",2020-03-09 17:53:24,53.9333,-116.5765,7,0,0,7,"Alberta, Canada"
"03-09-2020",NA,NA,NA,"Mexico",2020-03-08 05:13:06,23.6345,-102.5528,7,0,1,6,"Mexico"
"03-09-2020",NA,NA,NA,"Peru",2020-03-09 10:13:23,-9.19,-75.0152,7,0,0,7,"Peru"
"03-09-2020",NA,"Cook County","Illinois","United States",2020-03-08 20:23:09,NA,NA,7,0,2,5,"Cook County, Illinois, United States"
"03-09-2020",NA,"Middlesex County","Massachusetts","United States",2020-03-08 21:13:12,NA,NA,7,0,0,7,"Middlesex County, Massachusetts, United States"
"03-09-2020",NA,"Placer County","California","United States",2020-03-09 08:23:03,NA,NA,7,1,0,6,"Placer County, California, United States"
"03-09-2020",NA,NA,NA,"Belarus",2020-03-09 11:33:10,53.7098,27.9534,6,0,1,5,"Belarus"
"03-09-2020",NA,NA,NA,"Latvia",2020-03-09 09:13:18,56.8796,24.6032,6,0,0,6,"Latvia"
"03-09-2020",NA,NA,NA,"Pakistan",2020-03-08 04:53:02,30.3753,69.3451,6,0,1,5,"Pakistan"
"03-09-2020",NA,"Fort Bend County","Texas","United States",2020-03-08 17:33:03,NA,NA,6,0,0,6,"Fort Bend County, Texas, United States"
"03-09-2020",NA,"Harris County","Texas","United States",2020-03-09 09:13:19,NA,NA,6,0,0,6,"Harris County, Texas, United States"
"03-09-2020",NA,"Norfolk County","Massachusetts","United States",2020-03-08 21:13:14,NA,NA,6,0,0,6,"Norfolk County, Massachusetts, United States"
"03-09-2020",NA,NA,NA,"Dominican Republic",2020-03-08 17:23:08,18.7357,-70.1627,5,0,0,5,"Dominican Republic"
"03-09-2020",NA,NA,"French Guiana","France",2020-03-07 03:23:05,4,-53,5,0,0,5,"French Guiana, France"
"03-09-2020",NA,NA,NA,"New Zealand",2020-03-07 02:03:29,-40.9006,174.886,5,0,0,5,"New Zealand"
"03-09-2020",NA,"Fulton County","Georgia","United States",2020-03-09 18:53:13,NA,NA,5,0,0,5,"Fulton County, Georgia, United States"
"03-09-2020",NA,"Montgomery County","Pennsylvania","United States",2020-03-09 18:33:03,NA,NA,5,0,0,5,"Montgomery County, Pennsylvania, United States"
"03-09-2020",NA,"Unassigned Location","Washington","United States",2020-03-06 00:33:03,NA,NA,5,0,0,5,"Unassigned Location, Washington, United States"
"03-09-2020",NA,NA,NA,"Afghanistan",2020-03-08 04:53:03,33.93911,67.709953,4,0,0,4,"Afghanistan"
"03-09-2020",NA,NA,"Western Australia","Australia",2020-03-09 18:33:03,-31.9505,115.8605,4,1,0,3,"Western Australia, Australia"
"03-09-2020",NA,NA,NA,"Bulgaria",2020-03-09 14:43:03,42.7339,25.4858,4,0,0,4,"Bulgaria"
"03-09-2020",NA,NA,NA,"Maldives",2020-03-08 21:13:10,3.2028,73.2207,4,0,0,4,"Maldives"
"03-09-2020",NA,NA,NA,"Senegal",2020-03-08 20:23:08,14.4974,-14.4524,4,0,1,3,"Senegal"
"03-09-2020",NA,"Bergen County","New Jersey","United States",2020-03-08 21:23:03,NA,NA,4,0,0,4,"Bergen County, New Jersey, United States"
"03-09-2020",NA,"Grafton County","New Hampshire","United States",2020-03-08 17:53:03,NA,NA,4,0,0,4,"Grafton County, New Hampshire, United States"
"03-09-2020",NA,"Kershaw County","South Carolina","United States",2020-03-09 00:03:07,NA,NA,4,0,0,4,"Kershaw County, South Carolina, United States"
"03-09-2020",NA,"Montgomery County","Maryland","United States",2020-03-08 21:53:04,NA,NA,4,0,0,4,"Montgomery County, Maryland, United States"
"03-09-2020",NA,"Orange County","California","United States",2020-03-09 00:23:10,NA,NA,4,0,0,4,"Orange County, California, United States"
"03-09-2020",NA,"Pierce County","Washington","United States",2020-03-08 21:43:03,NA,NA,4,0,0,4,"Pierce County, Washington, United States"
"03-09-2020",NA,"Rockland County","New York","United States",2020-03-09 17:33:13,NA,NA,4,0,0,4,"Rockland County, New York, United States"
"03-09-2020",NA,NA,NA,"Bangladesh",2020-03-08 10:53:02,23.685,90.3563,3,0,0,3,"Bangladesh"
"03-09-2020",NA,NA,NA,"Bosnia and Herzegovina",2020-03-07 02:13:09,43.9159,17.6791,3,0,0,3,"Bosnia and Herzegovina"
"03-09-2020",NA,NA,"Quebec","Canada",2020-03-09 08:43:03,52.9399,-73.5491,3,0,0,3,"Quebec, Canada"
"03-09-2020",NA,NA,NA,"Luxembourg",2020-03-08 05:13:06,49.8153,6.1296,3,0,0,3,"Luxembourg"
"03-09-2020",NA,NA,NA,"Malta",2020-03-08 09:13:16,35.9375,14.3754,3,0,0,3,"Malta"
"03-09-2020",NA,NA,NA,"North Macedonia",2020-03-06 20:23:11,41.6086,21.7453,3,0,0,3,"North Macedonia"
"03-09-2020",NA,NA,NA,"Slovakia",2020-03-08 09:13:15,48.669,19.699,3,0,0,3,"Slovakia"
"03-09-2020",NA,NA,NA,"South Africa",2020-03-08 10:23:04,-30.5595,22.9375,3,0,0,3,"South Africa"
"03-09-2020",NA,"Broward County","Florida","United States",2020-03-09 08:53:03,NA,NA,3,0,0,3,"Broward County, Florida, United States"
"03-09-2020",NA,"Cobb County","Georgia","United States",2020-03-09 03:53:03,NA,NA,3,0,0,3,"Cobb County, Georgia, United States"
"03-09-2020",NA,"Douglas County","Colorado","United States",2020-03-07 01:53:03,NA,NA,3,0,0,3,"Douglas County, Colorado, United States"
"03-09-2020",NA,"Douglas County","Nebraska","United States",2020-03-09 00:53:03,NA,NA,3,0,0,3,"Douglas County, Nebraska, United States"
"03-09-2020",NA,"Johnson County","Iowa","United States",2020-03-09 08:43:03,NA,NA,3,0,0,3,"Johnson County, Iowa, United States"
"03-09-2020",NA,"Maricopa County","Arizona","United States",2020-03-07 19:53:02,NA,NA,3,0,1,2,"Maricopa County, Arizona, United States"
"03-09-2020",NA,"Providence County","Rhode Island","United States",2020-03-07 02:23:08,NA,NA,3,0,0,3,"Providence County, Rhode Island, United States"
"03-09-2020",NA,"San Diego County","California","United States",2020-03-05 20:33:03,NA,NA,3,0,1,2,"San Diego County, California, United States"
"03-09-2020",NA,"Sonoma County","California","United States",2020-03-09 12:03:07,NA,NA,3,0,0,3,"Sonoma County, California, United States"
"03-09-2020",NA,NA,NA,"Albania",2020-03-09 09:03:03,41.1533,20.1683,2,0,0,2,"Albania"
"03-09-2020",NA,NA,"Tasmania","Australia",2020-03-08 05:43:04,-42.8821,147.3272,2,0,0,2,"Tasmania, Australia"
"03-09-2020",NA,NA,NA,"Cambodia",2020-03-08 04:53:03,11.55,104.9167,2,0,1,1,"Cambodia"
"03-09-2020",NA,NA,NA,"Cameroon",2020-03-08 05:23:03,3.848,11.5021,2,0,0,2,"Cameroon"
"03-09-2020",NA,NA,NA,"Cyprus",2020-03-09 18:33:03,35.1264,33.4299,2,0,0,2,"Cyprus"
"03-09-2020",NA,NA,"Faroe Islands","Denmark",2020-03-08 05:13:07,61.8926,-6.9118,2,0,0,2,"Faroe Islands, Denmark"
"03-09-2020",NA,NA,"Martinique","France",2020-03-07 03:23:05,14.6415,-61.0242,2,0,0,2,"Martinique, France"
"03-09-2020",NA,NA,NA,"Morocco",2020-03-05 13:53:03,31.7917,-7.0926,2,0,0,2,"Morocco"
"03-09-2020",NA,NA,NA,"Nigeria",2020-03-09 09:43:03,9.082,8.6753,2,0,0,2,"Nigeria"
"03-09-2020",NA,NA,"St Martin","France",2020-03-09 10:43:06,18.0708,-63.0501,2,0,0,2,"St Martin, France"
"03-09-2020",NA,NA,NA,"Tunisia",2020-03-08 21:13:10,33.886917,9.537499,2,0,0,2,"Tunisia"
"03-09-2020",NA,"Alameda County","California","United States",2020-03-07 13:13:14,NA,NA,2,0,0,2,"Alameda County, California, United States"
"03-09-2020",NA,"Clark County","Nevada","United States",2020-03-08 21:43:03,NA,NA,2,0,0,2,"Clark County, Nevada, United States"
"03-09-2020",NA,"Denver County","Colorado","United States",2020-03-06 23:33:02,NA,NA,2,0,0,2,"Denver County, Colorado, United States"
"03-09-2020",NA,"Fairfax County","Virginia","United States",2020-03-08 21:33:02,NA,NA,2,0,0,2,"Fairfax County, Virginia, United States"
"03-09-2020",NA,"Harrison County","Kentucky","United States",2020-03-09 08:43:03,NA,NA,2,0,0,2,"Harrison County, Kentucky, United States"
"03-09-2020",NA,"Hendricks County","Indiana","United States",2020-03-09 08:23:03,NA,NA,2,0,0,2,"Hendricks County, Indiana, United States"
"03-09-2020","12057","Hillsborough","Florida","United States",2020-03-03 18:33:02,27.9276559,-82.32013172,2,0,0,2,"Hillsborough, Florida, United States"
"03-09-2020",NA,"Honolulu County","Hawaii","United States",2020-03-09 03:43:03,NA,NA,2,0,0,2,"Honolulu County, Hawaii, United States"
"03-09-2020",NA,"Jackson County","Oregon","United States",2020-03-08 00:13:16,NA,NA,2,0,0,2,"Jackson County, Oregon, United States"
"03-09-2020",NA,"Lee County","Florida","United States",2020-03-08 15:33:04,NA,NA,2,1,0,1,"Lee County, Florida, United States"
"03-09-2020",NA,"Manatee County","Florida","United States",2020-03-09 08:53:03,NA,NA,2,0,0,2,"Manatee County, Florida, United States"
"03-09-2020",NA,"Pinal County","Arizona","United States",2020-03-07 17:13:23,NA,NA,2,0,0,2,"Pinal County, Arizona, United States"
"03-09-2020",NA,"Sacramento County","California","United States",2020-02-27 20:33:02,NA,NA,2,0,0,2,"Sacramento County, California, United States"
"03-09-2020","06069","San Benito","California","United States",2020-02-03 03:53:02,36.60308176,-121.069975,2,0,0,2,"San Benito, California, United States"
"03-09-2020","06081","San Mateo","California","United States",2020-03-03 00:43:02,37.4228808,-122.3275546,2,0,0,2,"San Mateo, California, United States"
"03-09-2020",NA,"Saratoga County","New York","United States",2020-03-07 18:23:05,NA,NA,2,0,0,2,"Saratoga County, New York, United States"
"03-09-2020",NA,"Summit County","Colorado","United States",2020-03-06 01:29:39,NA,NA,2,0,0,2,"Summit County, Colorado, United States"
"03-09-2020",NA,"Washington","D.C.","United States",2020-03-08 13:53:03,NA,NA,2,0,0,2,"Washington, D.C., United States"
"03-09-2020",NA,"Washoe County","Nevada","United States",2020-03-08 21:43:03,NA,NA,2,0,0,2,"Washoe County, Nevada, United States"
"03-09-2020",NA,NA,NA,"Andorra",2020-03-02 20:23:16,42.5063,1.5218,1,0,0,1,"Andorra"
"03-09-2020",NA,NA,NA,"Armenia",2020-03-01 19:53:02,40.0691,45.0382,1,0,0,1,"Armenia"
"03-09-2020",NA,NA,NA,"Bhutan",2020-03-06 15:43:02,27.5142,90.4336,1,0,0,1,"Bhutan"
"03-09-2020",NA,NA,NA,"Brunei",2020-03-09 18:33:03,4.5353,114.7277,1,0,0,1,"Brunei"
"03-09-2020",NA,NA,NA,"Colombia",2020-03-07 00:43:02,4.5709,-74.2973,1,0,0,1,"Colombia"
"03-09-2020",NA,NA,"Gibraltar","United Kingdom",2020-03-04 13:03:13,36.1408,-5.3536,1,0,0,1,"Gibraltar, United Kingdom"
"03-09-2020",NA,NA,NA,"Jordan",2020-03-03 15:33:02,31.24,36.51,1,0,0,1,"Jordan"
"03-09-2020",NA,NA,NA,"Liechtenstein",2020-03-04 01:33:07,47.14,9.55,1,0,0,1,"Liechtenstein"
"03-09-2020",NA,NA,NA,"Lithuania",2020-02-28 16:23:03,55.1694,23.8813,1,0,0,1,"Lithuania"
"03-09-2020",NA,NA,"Tibet","China",2020-02-12 06:43:02,31.6927,88.0924,1,0,1,0,"Tibet, China"
"03-09-2020",NA,NA,NA,"Moldova",2020-03-09 14:43:03,47.4116,28.3699,1,0,0,1,"Moldova"
"03-09-2020",NA,NA,NA,"Monaco",2020-02-29 00:33:01,43.7333,7.4167,1,0,0,1,"Monaco"
"03-09-2020",NA,NA,NA,"Nepal",2020-02-12 14:43:03,28.1667,84.25,1,0,1,0,"Nepal"
"03-09-2020",NA,NA,NA,"Paraguay",2020-03-08 09:13:16,-23.4425,-58.4438,1,0,0,1,"Paraguay"
"03-09-2020",NA,NA,"Saint Barthelemy","France",2020-03-09 10:43:06,17.9,-62.8333,1,0,0,1,"Saint Barthelemy, France"
"03-09-2020",NA,NA,NA,"Serbia",2020-03-06 15:43:02,44.0165,21.0059,1,0,0,1,"Serbia"
"03-09-2020",NA,NA,NA,"Sri Lanka",2020-02-08 03:43:03,7.873054,80.771797,1,0,1,0,"Sri Lanka"
"03-09-2020",NA,NA,NA,"Togo",2020-03-07 02:13:09,8.6195,0.8248,1,0,0,1,"Togo"
"03-09-2020",NA,"Bennington County","Vermont","United States",2020-03-09 08:53:03,NA,NA,1,0,0,1,"Bennington County, Vermont, United States"
"03-09-2020",NA,"Berkshire County","Massachusetts","United States",2020-03-08 00:43:03,NA,NA,1,0,0,1,"Berkshire County, Massachusetts, United States"
"03-09-2020",NA,"Carver County","Minnesota","United States",2020-03-09 08:43:02,NA,NA,1,0,0,1,"Carver County, Minnesota, United States"
"03-09-2020",NA,"Charleston County","South Carolina","United States",2020-03-07 01:53:03,NA,NA,1,0,0,1,"Charleston County, South Carolina, United States"
"03-09-2020",NA,"Charlotte County","Florida","United States",2020-03-09 08:53:03,NA,NA,1,0,0,1,"Charlotte County, Florida, United States"
"03-09-2020",NA,"Chatham County","North Carolina","United States",2020-03-06 16:13:15,NA,NA,1,0,0,1,"Chatham County, North Carolina, United States"
"03-09-2020",NA,"Cherokee County","Georgia","United States",2020-03-09 03:53:03,NA,NA,1,0,0,1,"Cherokee County, Georgia, United States"
"03-09-2020",NA,"Clark County","Washington","United States",2020-03-07 20:03:07,NA,NA,1,0,0,1,"Clark County, Washington, United States"
"03-09-2020",NA,"Collin County","Texas","United States",2020-03-09 18:53:13,NA,NA,1,0,0,1,"Collin County, Texas, United States"
"03-09-2020",NA,"Davidson County","Tennessee","United States",2020-03-08 18:03:06,NA,NA,1,0,0,1,"Davidson County, Tennessee, United States"
