"Date_Published","FIPS","Admin2","Province_State","Country_Region","Last_Update","Latitude","Longitude","Confirmed","Deaths","Recovered","Active","Combined_Key"
"03-07-2020",NA,"Clark County","Washington","United States",2020-03-07 20:03:07,NA,NA,1,0,0,1,"Clark County, Washington, United States"
"03-07-2020",NA,"Cobb County","Georgia","United States",2020-03-07 16:53:03,NA,NA,1,0,0,1,"Cobb County, Georgia, United States"
"03-07-2020",NA,"Davis County","Utah","United States",2020-03-07 04:43:02,NA,NA,1,0,0,1,"Davis County, Utah, United States"
"03-07-2020",NA,"Delaware County","Pennsylvania","United States",2020-03-06 15:33:03,NA,NA,1,0,0,1,"Delaware County, Pennsylvania, United States"
"03-07-2020",NA,"Douglas County","Nebraska","United States",2020-03-06 23:33:02,NA,NA,1,0,0,1,"Douglas County, Nebraska, United States"
"03-07-2020",NA,"El Paso County","Colorado","United States",2020-03-07 01:13:21,NA,NA,1,0,0,1,"El Paso County, Colorado, United States"
"03-07-2020",NA,"Fayette County","Kentucky","United States",2020-03-06 23:23:03,NA,NA,1,0,0,1,"Fayette County, Kentucky, United States"
"03-07-2020",NA,"Grant County","Washington","United States",2020-03-05 20:23:07,NA,NA,1,0,0,1,"Grant County, Washington, United States"
"03-07-2020",NA,"Honolulu County","Hawaii","United States",2020-03-07 02:03:30,NA,NA,1,0,0,1,"Honolulu County, Hawaii, United States"
"03-07-2020",NA,"Humboldt County","California","United States",2020-02-21 05:13:09,NA,NA,1,0,0,1,"Humboldt County, California, United States"
"03-07-2020",NA,"Jackson County","Oregon","United States",2020-03-07 20:03:06,NA,NA,1,0,0,1,"Jackson County, Oregon, United States"
"03-07-2020",NA,"Jefferson County","Washington","United States",2020-03-07 16:43:02,NA,NA,1,0,0,1,"Jefferson County, Washington, United States"
"03-07-2020",NA,"Kershaw County","South Carolina","United States",2020-03-07 02:03:30,NA,NA,1,0,0,1,"Kershaw County, South Carolina, United States"
"03-07-2020",NA,"Klamath County","Oregon","United States",2020-03-07 20:13:14,NA,NA,1,0,0,1,"Klamath County, Oregon, United States"
"03-07-2020",NA,"Madera County","California","United States",2020-03-07 20:13:14,NA,NA,1,0,0,1,"Madera County, California, United States"
"03-07-2020",NA,"Madison","Wisconsin","United States",2020-03-03 15:53:03,NA,NA,1,0,1,0,"Madison, Wisconsin, United States"
"03-07-2020",NA,"Marion County","Indiana","United States",2020-03-06 17:13:12,NA,NA,1,0,0,1,"Marion County, Indiana, United States"
"03-07-2020",NA,"Middlesex County","Massachusetts","United States",2020-03-07 03:53:03,NA,NA,1,0,0,1,"Middlesex County, Massachusetts, United States"
"03-07-2020",NA,"Pierce County","Washington","United States",2020-03-07 03:13:44,NA,NA,1,0,0,1,"Pierce County, Washington, United States"
"03-07-2020",NA,"Plymouth County","Massachusetts","United States",2020-03-07 03:53:03,NA,NA,1,0,0,1,"Plymouth County, Massachusetts, United States"
"03-07-2020",NA,"Ramsey County","Minnesota","United States",2020-03-06 23:23:03,NA,NA,1,0,0,1,"Ramsey County, Minnesota, United States"
"03-07-2020",NA,"San Antonio","Texas","United States",2020-02-13 18:53:02,NA,NA,1,0,0,1,"San Antonio, Texas, United States"
"03-07-2020",NA,"Santa Cruz County","California","United States",2020-03-07 23:43:03,NA,NA,1,0,0,1,"Santa Cruz County, California, United States"
"03-07-2020",NA,"Santa Rosa County","Florida","United States",2020-03-05 20:03:03,NA,NA,1,0,0,1,"Santa Rosa County, Florida, United States"
"03-07-2020","12115","Sarasota","Florida","United States",2020-03-02 03:23:06,27.18546175,-82.33174248,1,0,0,1,"Sarasota, Florida, United States"
"03-07-2020",NA,"Sonoma County","California","United States",2020-03-02 20:53:02,NA,NA,1,0,0,1,"Sonoma County, California, United States"
"03-07-2020",NA,"Tulsa County","Oklahoma","United States",2020-03-07 04:43:02,NA,NA,1,0,0,1,"Tulsa County, Oklahoma, United States"
"03-07-2020","41059","Umatilla","Oregon","United States",2020-03-02 20:23:16,45.59073056,-118.7353826,1,0,0,1,"Umatilla, Oregon, United States"
